1991-D031,Fed Cup WG R1: GBR vs NZL,,4,D,19910723,1,200542,,,Clare Wood,R,,GBR,23.370294319,109,11,200639,,,Claudine Toleafoa,U,,NZL,21.3935660507,176,5,6-3 6-2,3,RR
1991-D031,Fed Cup WG R1: GBR vs NZL,,4,D,19910723,2,200514,,,Monique Javer,R,,GBR,24.0,98,12,200462,,,Belinda Cordwell,U,,NZL,25.8316221766,138,8,6-3 6-1,3,RR
1991-D032,Fed Cup WG R2: ESP vs AUS,,4,D,19910724,1,200049,,,Conchita Martinez,R,170,ESP,19.2635181383,7,114,200469,,,Nicole Bradtke,U,,AUS,21.8288843258,59,19,6-0 2-6 7-5,3,RR
1991-D032,Fed Cup WG R2: ESP vs AUS,,4,D,19910724,2,200017,,,Arantxa Sanchez Vicario,R,,ESP,19.5920602327,4,152,200105,,,Rachel Mcquillan,U,,AUS,19.6358658453,31,28,6-1 3-6 6-2,3,RR
1991-D033,Fed Cup WG R1: ISR vs ITA,,4,D,19910723,1,202187,,,Ilana Berger,U,,ISR,25.5550992471,237,3,200705,,,Linda Ferrando,U,,ITA,25.5222450376,65,18,6-2 4-6 6-3,3,RR
1991-D033,Fed Cup WG R1: ISR vs ITA,,4,D,19910723,2,200422,,,Raffaella Reggi Concato,U,,ITA,25.6481861739,35,27,201629,,,Yael Segal,U,,ISR,19.0006844627,184,5,0-6 6-4 6-4,3,RR
1991-D034,Fed Cup WG ConR: IRL vs DOM,,4,D,19910721,1,204590,,,Gina Niland,U,,IRL,18.8281998631,,,212450,,,Patricia Rodriguez,,,DOM,16.3312799452,,,6-0 6-0,3,RR
1991-D034,Fed Cup WG ConR: IRL vs DOM,,4,D,19910721,2,202509,,,Joelle Schad,U,,DOM,18.3572895277,,,203816,,,Siobhan Nicholson,R,,GBR,25.1115674196,441,0,6-2 3-6 6-1,3,RR
1991-D035,Fed Cup WG ConR: IRL vs NOR,,4,D,19910723,1,204590,,,Gina Niland,U,,IRL,18.8281998631,,,202115,,,Cathrine Instebo,U,,NOR,17.6454483231,,,6-1 6-3,3,RR
1991-D035,Fed Cup WG ConR: IRL vs NOR,,4,D,19910723,2,200511,,,Amy Jonsson Raaholt,U,,NOR,24.1204654346,232,3,203816,,,Siobhan Nicholson,R,,GBR,25.1115674196,441,0,6-4 6-3,3,RR
1991-D036,Fed Cup WG PO: KOR vs ISR,,4,D,19910719,1,200716,,,Sung Hee Park,U,,KOR,16.4052019165,,,202187,,,Ilana Berger,U,,ISR,25.5359342916,229,3,6-2 7-5,3,RR
1991-D036,Fed Cup WG PO: KOR vs ISR,,4,D,19910719,2,201629,,,Yael Segal,U,,ISR,18.9815195072,184,5,212464,,,Yeon Sook Kim,,,KOR,21.8069815195,,,7-5 6-3,3,RR
1991-D037,Fed Cup WG PO: NZL vs ISR,,4,D,19910725,1,202187,,,Ilana Berger,U,,ISR,25.5550992471,237,3,200639,,,Claudine Toleafoa,U,,NZL,21.3935660507,176,5,6-2 6-2,3,RR
1991-D037,Fed Cup WG PO: NZL vs ISR,,4,D,19910725,2,201629,,,Yael Segal,U,,ISR,19.0006844627,184,5,200462,,,Belinda Cordwell,U,,NZL,25.8316221766,138,8,6-0 6-3,3,RR
1991-D038,Fed Cup WG F: ESP vs USA,,4,D,19910728,1,200077,,,Jennifer Capriati,R,170,USA,15.3319644079,10,87,200049,,,Conchita Martinez,R,170,ESP,19.2826830938,7,114,4-6 7-6(3) 6-1,3,RR
1991-D038,Fed Cup WG F: ESP vs USA,,4,D,19910728,2,200017,,,Arantxa Sanchez Vicario,R,,ESP,19.6112251882,4,152,200597,,,Mary Joe Fernandez,R,,USA,19.9425051335,6,137,6-3 6-4,3,RR
1991-D039,Fed Cup WG PO: VEN vs ISR,,4,D,19910721,1,202187,,,Ilana Berger,U,,ISR,25.5550992471,237,3,204542,,,Ninfa Marra,U,,VEN,17.0513347023,,,6-4 6-1,3,RR
1991-D039,Fed Cup WG PO: VEN vs ISR,,4,D,19910721,2,201629,,,Yael Segal,U,,ISR,19.0006844627,184,5,201751,,,Melissa Mazzotta,U,,USA,19.0828199863,374,1,6-4 6-4,3,RR
1991-D040,Fed Cup WG ConR: PHI vs JAM,,4,D,19910719,1,212171,,,Francesca La&#39;O,,,PHI,15.1868583162,,,212453,,,Henrietta Harris,,,JAM,23.4277891855,,,7-5 6-4,3,RR
1991-D040,Fed Cup WG ConR: PHI vs JAM,,4,D,19910719,2,202100,,,Iwalani Mccalla,U,,JAM,20.076659822,,,207543,,,Jennifer Saret,U,,PHI,16.5886379192,,,6-4 7-5,3,RR
1991-D041,Fed Cup WG R2: GER vs CAN,,4,D,19910724,1,200081,,,Anke Huber,R,,GER,16.629705681,17,51,200560,,,Rene Collins,L,,CAN,25.5167693361,158,6,6-4 6-3,3,RR
1991-D041,Fed Cup WG R2: GER vs CAN,,4,D,19910724,2,200414,,,Steffi Graf,R,,GER,22.1026694045,2,243,200497,,,Patricia Hy Boulais,U,,CAN,25.9137577002,52,21,6-3 3-6 6-2,3,RR
1991-D042,Fed Cup WG PO: BOL vs LUX,,4,D,19910719,1,200124,,,Anne Kremer,R,,LUX,15.742642026,,,207944,,,Cecilia Ampuero,U,,BOL,16.8678986995,,,4-6 7-5 7-5,3,RR
1991-D042,Fed Cup WG PO: BOL vs LUX,,4,D,19910719,2,212697,,,Marie Christine Goy,,,LUX,18.302532512,,,212674,,,Natasha Villarroel,,,BOL,18.9568788501,,,6-4 6-2,3,RR
1991-D043,Fed Cup WG PO: POL vs KEN,,4,D,19910719,1,200710,,,Magdalena Feistel,U,,POL,20.8952772074,340,1,212802,,,Louise Wekesa,,,KEN,22.0287474333,,,6-0 6-0,3,RR
1991-D043,Fed Cup WG PO: POL vs KEN,,4,D,19910719,2,200687,,,Katarzyna Nowak,U,,POL,22.4996577687,165,6,212803,,,Anita Aggarwal,,,KEN,27.370294319,,,6-0 6-0,3,RR
1991-D044,Fed Cup WG RP: BRA vs PAR,,4,D,19910725,1,201965,,,Sabrina Giusto,U,,BRA,19.8904859685,208,4,201729,,,Larissa Schaerer,R,,PAR,16.2683093771,397,1,7-5 6-4,3,RR
1991-D044,Fed Cup WG RP: BRA vs PAR,,4,D,19910725,2,200709,,,Rosana De Los Rios,R,170,PAR,15.8466803559,281,2,201040,,,Luciana Corsato Owsianka,U,,BRA,25.4976043806,147,7,6-1 6-4,3,RR
1991-D045,Fed Cup WG ConR: KEN vs TUR,,4,D,19910720,1,207166,,,Ismet Duygu Aksit Oal,U,,TUR,19.7782340862,,,212802,,,Louise Wekesa,,,KEN,22.0287474333,,,6-0 6-1,3,RR
1991-D045,Fed Cup WG ConR: KEN vs TUR,,4,D,19910720,2,212495,,,Esra Bayburt,,,TUR,16.1232032854,,,212803,,,Anita Aggarwal,,,KEN,27.370294319,,,6-1 6-0,3,RR
1991-D046,Fed Cup WG PO: BEL vs JPN,,4,D,19910725,1,200617,,,Kimiko Date Krumm,R,163,JPN,20.8131416838,118,10,200547,,,Sandra Wasserman,U,,BEL,21.3661875428,132,8,6-2 6-2,3,RR
1991-D046,Fed Cup WG PO: BEL vs JPN,,4,D,19910725,2,200037,,,Sabine Appelmans,L,,BEL,19.2470910335,25,34,200644,,,Naoko Sawamatsu,U,,JPN,18.3299110198,27,31,6-3 RET,5,RR
1991-D047,Fed Cup WG R1: FIN vs ROU,,4,D,19910722,1,200663,,,Nanne Dahlman,U,,FIN,20.8706365503,164,6,200059,,,Ruxandra Dragomir Ilie,R,,ROU,18.7405886379,272,2,6-0 6-4,3,RR
1991-D047,Fed Cup WG R1: FIN vs ROU,,4,D,19910722,2,200623,,,Petra Thoren,U,,FIN,21.9520876112,111,11,200051,,,Irina Spirlea,R,,ROU,17.3223819302,196,4,6-2 6-2,3,RR
1991-D048,Fed Cup WG R1: POL vs FRA,,4,D,19910722,1,200096,,,Mary Pierce,R,178,FRA,16.514715948,41,24,200710,,,Magdalena Feistel,U,,POL,20.9144421629,342,1,6-4 6-2,3,RR
1991-D048,Fed Cup WG R1: POL vs FRA,,4,D,19910722,2,200687,,,Katarzyna Nowak,U,,POL,22.5188227242,165,6,200097,,,Nathalie Tauziat,R,,FRA,23.7618069815,14,62,4-6 6-4 6-4,3,RR
1991-D049,Fed Cup WG ConR: NOR vs BOL,,4,D,19910720,1,207944,,,Cecilia Ampuero,U,,BOL,16.8678986995,,,202115,,,Cathrine Instebo,U,,NOR,17.6262833676,,,6-4 6-1,3,RR
1991-D049,Fed Cup WG ConR: NOR vs BOL,,4,D,19910720,2,200511,,,Amy Jonsson Raaholt,U,,NOR,24.1013004791,230,3,212674,,,Natasha Villarroel,,,BOL,18.9568788501,,,6-1 6-2,3,RR
1991-D050,Fed Cup WG R1: ESP vs BEL,,4,D,19910723,1,200049,,,Conchita Martinez,R,170,ESP,19.2635181383,7,114,200080,,,Dominique Monami,R,,BEL,18.1409993155,180,5,6-3 6-1,3,RR
1991-D050,Fed Cup WG R1: ESP vs BEL,,4,D,19910723,2,200017,,,Arantxa Sanchez Vicario,R,,ESP,19.5920602327,4,152,200037,,,Sabine Appelmans,L,,BEL,19.2470910335,25,34,7-6(5) 6-3,3,RR
1991-D051,Fed Cup WG R1: SWE vs TCH,,4,D,19910723,1,200530,,,Radomira Zrubakova,R,,SVK,20.5694729637,26,34,200582,,,Maria Strandlund Tomsvik,U,,SWE,21.9274469541,101,11,6-0 6-1,3,RR
1991-D051,Fed Cup WG R1: SWE vs TCH,,4,D,19910723,2,200539,,,Jana Novotna,R,,CZE,22.8008213552,8,106,200573,,,Cecilia Dahlman,U,,SWE,22.9924709103,102,11,7-6(5) 6-2,3,RR
1991-D052,Fed Cup WG PO: YUG vs FRA,,4,D,19910725,1,200096,,,Mary Pierce,R,178,FRA,16.514715948,41,24,212416,,,Ljudmila Pavlov,,,YUG,17.0595482546,,,6-0 6-1,3,RR
1991-D052,Fed Cup WG PO: YUG vs FRA,,4,D,19910725,2,200097,,,Nathalie Tauziat,R,,FRA,23.7618069815,14,62,200680,,,Nadin Ercegovic,U,,CRO,18.4640657084,207,4,6-2 5-7 6-2,3,RR
1991-D053,Fed Cup WG R1: AUT vs POR,,4,D,19910723,1,200482,,,Judith Wiesner,R,,AUT,25.3880903491,18,48,201964,,,Tania Couto,U,,POR,19.0444900753,365,1,6-2 6-2,3,RR
1991-D053,Fed Cup WG R1: AUT vs POR,,4,D,19910723,2,200604,,,Barbara Paulus,U,,AUT,20.887063655,16,52,201963,,,Sofia Prazeres,U,,POR,17.0896646133,326,1,7-5 6-0,3,RR
1991-D054,Fed Cup WG R1: HUN vs BUL,,4,D,19910722,1,200086,,,Magdalena Maleeva,R,168,BUL,16.3066392882,51,21,201739,,,Petra Schmitt,U,,HUN,19.742642026,435,0,6-1 6-2,3,RR
1991-D054,Fed Cup WG R1: HUN vs BUL,,4,D,19910722,2,200455,,,Katerina Maleeva,U,,BUL,22.2067077344,12,74,201771,,,Virag Csurgo,U,,HUN,18.6940451745,467,0,6-0 6-2,3,RR
1991-D055,Fed Cup WG R2: GBR vs ITA,,4,D,19910724,1,200422,,,Raffaella Reggi Concato,U,,ITA,25.6481861739,35,27,200514,,,Monique Javer,R,,GBR,24.0,98,12,2-6 7-6(4) 9-7,3,RR
1991-D055,Fed Cup WG R2: GBR vs ITA,,4,D,19910724,2,200725,,,Sandra Cecchini,U,,ITA,26.3956194387,21,45,200392,,,Jo Durie,R,,GBR,30.984257358,129,8,7-5 6-4,3,RR
1991-D056,Fed Cup WG PO: DEN vs SRI,,4,D,19910718,1,201969,,,Karin Ptaszek,U,,DEN,19.5564681725,353,1,212462,,,Vajira Premaratne,,,SRI,18.5051334702,,,6-1 6-0,3,RR
1991-D056,Fed Cup WG PO: DEN vs SRI,,4,D,19910718,2,201988,,,Sofie Albinus,U,,DEN,18.8117727584,192,4,201747,,,Lihini Weerasuriya,U,,SRI,19.3976728268,347,1,6-2 6-3,3,RR
1991-D057,Fed Cup WG PO: TUR vs URU,,4,D,19910719,1,212447,,,Laura Olave,,,URU,16.3887748118,,,207166,,,Ismet Duygu Aksit Oal,U,,TUR,19.7782340862,,,7-5 7-6(6),3,RR
1991-D057,Fed Cup WG PO: TUR vs URU,,4,D,19910719,2,201961,,,Patricia Miller,U,,URU,19.4524298426,312,2,212495,,,Esra Bayburt,,,TUR,16.1232032854,,,6-2 6-0,3,RR
1991-D058,Fed Cup WG PO: POL vs URU,,4,D,19910721,1,200710,,,Magdalena Feistel,U,,POL,20.9144421629,342,1,212447,,,Laura Olave,,,URU,16.4079397673,,,7-6(3) 6-1,3,RR
1991-D058,Fed Cup WG PO: POL vs URU,,4,D,19910721,2,200687,,,Katarzyna Nowak,U,,POL,22.5188227242,165,6,201961,,,Patricia Miller,U,,URU,19.4715947981,302,2,6-0 6-0,3,RR
1991-D059,Fed Cup WG ConR: IND vs THA,,4,D,19910720,1,202121,,,Benjamas Sangaram,U,,THA,16.5065023956,,,207262,,,Janaki Krishnamoorthy,U,,IND,18.4503764545,,,6-0 6-3,3,RR
1991-D059,Fed Cup WG ConR: IND vs THA,,4,D,19910720,2,202123,,,Suvimol Duangchan,U,,THA,17.2621492129,,,203902,,,Divya Merchant,U,,IND,16.6351813826,,,3-6 6-2 11-9,3,RR
1991-D060,Fed Cup WG PO: POR vs ROU,,4,D,19910724,1,200059,,,Ruxandra Dragomir Ilie,R,,ROU,18.7405886379,272,2,201964,,,Tania Couto,U,,POR,19.0444900753,365,1,6-1 6-0,3,RR
1991-D060,Fed Cup WG PO: POR vs ROU,,4,D,19910724,2,200051,,,Irina Spirlea,R,,ROU,17.3223819302,196,4,201963,,,Sofia Prazeres,U,,POR,17.0896646133,326,1,2-6 6-1 6-2,3,RR
1991-D061,Fed Cup WG R2: AUT vs FIN,,4,D,19910724,1,200482,,,Judith Wiesner,R,,AUT,25.3880903491,18,48,200663,,,Nanne Dahlman,U,,FIN,20.8706365503,164,6,7-5 6-1,3,RR
