1987-D001,Fed Cup WG ConR: AUT vs ISR,,4,D,19870726,1,201020,,,Petra Huber,U,,AUT,21.4428473648,92,9,212789,,,Yael Shavit,,,ISR,19.2306639288,,,6-1 6-3,3,RR
1987-D001,Fed Cup WG ConR: AUT vs ISR,,4,D,19870726,2,200482,,,Judith Wiesner,R,,AUT,21.401779603,50,16,202187,,,Ilana Berger,U,,ISR,21.568788501,255,1,6-2 2-6 6-4,3,RR
1987-D002,Fed Cup WG R2: YUG vs TCH,,4,D,19870726,1,200377,,,Helena Sukova,R,,CZE,22.4202600958,6,112,201904,,,Karmen Skulj,U,,YUG,19.6687200548,249,1,6-2 6-3,3,RR
1987-D002,Fed Cup WG R2: YUG vs TCH,,4,D,19870726,2,200348,,,Hana Mandlikova,R,,AUS,25.4318959617,4,145,200628,,,Sabrina Goles,U,,YUG,22.1464750171,77,11,6-4 6-3,3,RR
1987-D003,Fed Cup WG R1: ISR vs URS,,4,D,19870726,1,200116,,,Natalia Zvereva,R,,BLR,16.2792607803,39,20,212365,,,Dalia Koriat,,,ISR,17.7221081451,,,6-1 6-2,3,RR
1987-D003,Fed Cup WG R1: ISR vs URS,,4,D,19870726,2,200450,,,Larisa Savchenko,U,,URS,21.015742642,24,29,202187,,,Ilana Berger,U,,ISR,21.568788501,255,1,6-3 6-2,3,RR
1987-D004,Fed Cup WG ConR: TPE vs ISR,,4,D,19870726,1,212365,,,Dalia Koriat,,,ISR,17.7221081451,,,202199,,,Su Lin Lai,U,,TPE,20.4517453799,,,2-6 7-6 6-2,3,RR
1987-D004,Fed Cup WG ConR: TPE vs ISR,,4,D,19870726,2,202187,,,Ilana Berger,U,,ISR,21.568788501,255,1,202198,,,Shi Min Lin,U,,TPE,15.7754962355,,,6-1 6-2,3,RR
1987-D005,Fed Cup WG PO: ZIM vs ISR,,4,D,19870726,1,212365,,,Dalia Koriat,,,ISR,17.7221081451,,,207828,,,Paula Iversen,U,,ZIM,17.4373716632,,,6-4 6-2,3,RR
1987-D005,Fed Cup WG PO: ZIM vs ISR,,4,D,19870726,2,202187,,,Ilana Berger,U,,ISR,21.568788501,255,1,202520,,,Julia Muir,U,,ZIM,16.6926762491,,,6-1 6-3,3,RR
1987-D006,Fed Cup WG ConR: ZIM vs PHI,,4,D,19870726,1,207828,,,Paula Iversen,U,,ZIM,17.4373716632,,,212790,,,Sarah Rafael,,,PHI,17.5195071869,,,6-1 7-5,3,RR
1987-D006,Fed Cup WG ConR: ZIM vs PHI,,4,D,19870726,2,202520,,,Julia Muir,U,,ZIM,16.6926762491,,,212606,,,Jennifer Saberon,,,PHI,18.5133470226,,,2-6 6-3 6-4,3,RR
1987-D007,Fed Cup WG R2: ESP vs AUS,,4,D,19870726,1,201799,,,Marie Jose Llorca,U,,ESP,17.3141683778,,,200346,,,Anne Minter,U,,AUS,24.3148528405,60,14,6-4 6-4,3,RR
1987-D007,Fed Cup WG R2: ESP vs AUS,,4,D,19870726,2,200362,,,Liz Smylie,U,,AUS,24.2929500342,25,29,200017,,,Arantxa Sanchez Vicario,R,,ESP,15.6057494867,49,16,6-1 4-6 6-1,3,RR
1987-D008,Fed Cup WG QF: ARG vs FRG,,4,D,19870726,1,200354,,,Claudia Kohde Kilsch,R,,GER,23.6249144422,9,67,200674,,,Bettina Fulco Villella,R,,ARG,18.7570157426,52,15,6-2 6-2,3,RR
1987-D008,Fed Cup WG QF: ARG vs FRG,,4,D,19870726,2,200414,,,Steffi Graf,R,,GER,18.1163586585,2,247,200572,,,Gabriela Sabatini,R,,ARG,17.196440794,8,72,6-4 6-4,3,RR
1987-D009,Fed Cup WG ConR: ZIM vs NED,,4,D,19870726,1,200493,,,Marianne Van Der Torre,U,,NED,25.9383983573,185,2,207828,,,Paula Iversen,U,,ZIM,17.4373716632,,,6-1 6-1,3,RR
1987-D009,Fed Cup WG ConR: ZIM vs NED,,4,D,19870726,2,200340,,,Marcella Mesker,U,,NED,28.1779603012,165,3,202520,,,Julia Muir,U,,ZIM,16.6926762491,,,6-0 6-0,3,RR
1987-D010,Fed Cup WG PO: NOR vs PER,,4,D,19870726,1,212791,,,Monica Wiese,,,NOR,17.6563997262,,,212792,,,Karina Heck,,,PER,23.5728952772,,,6-3 4-6 9-7,3,RR
1987-D010,Fed Cup WG PO: NOR vs PER,,4,D,19870726,2,200511,,,Amy Jonsson Raaholt,U,,NOR,20.1341546886,183,2,201981,,,Karim Strohmeier Merino,U,,PER,17.7330595483,,,6-0 6-0,3,RR
1987-D011,Fed Cup WG PO: DEN vs LUX,,4,D,19870726,1,212395,,,Lone Vandborg,,,DEN,25.9739904175,,,212402,,,Ginette Huberty,,,LUX,24.5941136208,,,6-0 6-2,3,RR
1987-D011,Fed Cup WG PO: DEN vs LUX,,4,D,19870726,2,200452,,,Tine Scheuer Larsen,U,,DEN,21.3716632444,64,13,200579,,,Karin Kschwendt,R,,AUT,18.8637919233,,,6-2 3-6 6-4,3,RR
1987-D012,Fed Cup WG R1: IRL vs INA,,4,D,19870726,1,201843,,,Suzanna Anggarkusuma,U,,INA,23.6687200548,,,203816,,,Siobhan Nicholson,R,,GBR,21.1252566735,,,5-7 6-4 6-3,3,RR
1987-D012,Fed Cup WG R1: IRL vs INA,,4,D,19870726,2,200653,,,Yayuk Basuki,R,,INA,16.6543463381,,,212370,,,Jennifer Thornton,,,IRL,22.0670773443,,,6-4 6-2,3,RR
1987-D013,Fed Cup WG ConR: SUI vs CHN,,4,D,19870726,1,200626,,,Emanuela Zardo,U,,SUI,17.2566735113,294,0,212793,,,Yan Sun,,,CHN,23.6687200548,,,7-6 4-6 6-2,3,RR
1987-D013,Fed Cup WG ConR: SUI vs CHN,,4,D,19870726,2,200487,,,Eva Krapl,U,,SUI,21.5249828884,116,6,212494,,,Ni Zhong,,,CHN,25.1854893908,,,7-6 6-2,3,RR
1987-D014,Fed Cup WG ConR: HKG vs BRA,,4,D,19870726,1,200518,,,Paulette Moreno,U,,HKG,18.3737166324,258,1,200962,,,Patricia Medrado,U,,BRA,30.6639288159,154,3,6-2 4-6 6-2,3,RR
