1988-D001,Fed Cup WG ConR: IRL vs YUG,,4,D,19881204,1,203829,,,Jo Griffiths,U,,IRL,26.0889801506,,,212788,,,Tanja Cerne,,,YUG,17.6563997262,,,4-6 7-5 6-1,3,RR
1988-D001,Fed Cup WG ConR: IRL vs YUG,,4,D,19881204,2,201904,,,Karmen Skulj,U,,YUG,21.029431896,,,212505,,,Lesley O&#39;Halloran,,,IRL,23.0937713895,,,6-3 6-2,3,RR
1988-D002,Fed Cup WG ConR: BEL vs GRE,,4,D,19881204,1,200037,,,Sabine Appelmans,L,,BEL,16.6214921287,213,2,200523,,,Olga Tsarbopoulou,U,,GRE,20.462696783,146,5,6-2 6-2,3,RR
1988-D002,Fed Cup WG ConR: BEL vs GRE,,4,D,19881204,2,200484,,,Ann Devries,U,,BEL,18.7707049966,78,10,201017,,,Angelika Kanellopoulou,R,,GRE,22.9650924025,70,11,3-6 6-3 6-2,3,RR
1988-D003,Fed Cup WG ConR: BEL vs KOR,,4,D,19881204,1,200037,,,Sabine Appelmans,L,,BEL,16.6214921287,213,2,202045,,,Il Soon Kim,U,,KOR,19.8631074606,,,6-2 6-1,3,RR
1988-D003,Fed Cup WG ConR: BEL vs KOR,,4,D,19881204,2,200484,,,Ann Devries,U,,BEL,18.7707049966,78,10,212694,,,Mal Sim Park,,,KOR,23.3921971253,,,3-6 7-6(10) 6-1,3,RR
1988-D004,Fed Cup WG R1: FRG vs MEX,,4,D,19881204,1,200366,,,Sylvia Hanika,U,,GER,29.015742642,17,43,201890,,,Xochitl Escobedo,U,,MEX,20.2162902122,,,6-3 6-2,3,RR
1988-D004,Fed Cup WG R1: FRG vs MEX,,4,D,19881204,2,200354,,,Claudia Kohde Kilsch,R,,GER,24.9856262834,12,57,202518,,,Claudia Hernandez Salas,U,,MEX,22.8774811773,348,0,6-2 6-0,3,RR
1988-D005,Fed Cup WG ConR: NED vs BRA,,4,D,19881204,1,200485,,,Manon Bollegraf,U,,NED,24.6543463381,119,7,200962,,,Patricia Medrado,U,,BRA,32.0246406571,114,7,7-6(1) 6-2,3,RR
1988-D005,Fed Cup WG ConR: NED vs BRA,,4,D,19881204,2,200554,,,Brenda Schultz Mccarthy,R,,NED,17.9383983573,40,24,201025,,,Neige Dias,U,,BRA,22.0013689254,31,27,6-2 6-1,3,RR
1988-D006,Fed Cup WG R1: URS vs YUG,,4,D,19881204,1,200450,,,Larisa Savchenko,U,,URS,22.3764544832,16,45,212788,,,Tanja Cerne,,,YUG,17.6563997262,,,6-2 6-1,3,RR
1988-D006,Fed Cup WG R1: URS vs YUG,,4,D,19881204,2,200116,,,Natalia Zvereva,R,,BLR,17.6399726215,7,82,201904,,,Karmen Skulj,U,,YUG,21.029431896,,,6-1 6-4,3,RR
1988-D007,Fed Cup WG QF: URS vs ESP,,4,D,19881204,1,200450,,,Larisa Savchenko,U,,URS,22.3764544832,16,45,200049,,,Conchita Martinez,R,170,ESP,16.6379192334,41,24,7-6(4) 6-2,3,RR
1988-D007,Fed Cup WG QF: URS vs ESP,,4,D,19881204,2,200017,,,Arantxa Sanchez Vicario,R,,ESP,16.9664613279,18,42,200116,,,Natalia Zvereva,R,,BLR,17.6399726215,7,82,7-6(3) 6-1,3,RR
1988-D008,Fed Cup WG F: URS vs TCH,,4,D,19881204,1,200530,,,Radomira Zrubakova,R,,SVK,17.9438740589,32,27,200450,,,Larisa Savchenko,U,,URS,22.3764544832,16,45,6-1 7-6(2),3,RR
1988-D008,Fed Cup WG F: URS vs TCH,,4,D,19881204,2,200377,,,Helena Sukova,R,,CZE,23.780971937,8,80,200116,,,Natalia Zvereva,R,,BLR,17.6399726215,7,82,6-3 6-4,3,RR
1988-D009,Fed Cup WG R1: FIN vs HUN,,4,D,19881204,1,201985,,,Anne Aallonen,U,,HKG,21.3935660507,289,1,201739,,,Petra Schmitt,U,,HUN,17.1170431211,,,2-6 7-6(2) 6-1,3,RR
1988-D009,Fed Cup WG R1: FIN vs HUN,,4,D,19881204,2,200623,,,Petra Thoren,U,,FIN,19.3264887064,330,0,202087,,,Reeka Szikszay,U,,HUN,23.3401779603,386,0,6-3 6-3,3,RR
1988-D010,Fed Cup WG R1: NED vs ESP,,4,D,19881204,1,200049,,,Conchita Martinez,R,170,ESP,16.6379192334,41,24,200485,,,Manon Bollegraf,U,,NED,24.6543463381,119,7,6-2 6-4,3,RR
1988-D010,Fed Cup WG R1: NED vs ESP,,4,D,19881204,2,200017,,,Arantxa Sanchez Vicario,R,,ESP,16.9664613279,18,42,200554,,,Brenda Schultz Mccarthy,R,,NED,17.9383983573,40,24,6-2 7-6(5),3,RR
1988-D011,Fed Cup WG R1: SUI vs USA,,4,D,19881204,1,200428,,,Lori Mcneil,U,,USA,24.9664613279,13,54,200592,,,Sandrine Jaquet,U,,SUI,17.6454483231,353,0,6-0 6-1,3,RR
