1974-D001,Fed Cup WG ConR: NOR vs ISR,Clay,4,D,19740513,1,200928,,,Paulina Peled,U,,ISR,,,,212324,,,Ellen Grindvold,,,NOR,,,,6-4 6-0,3,RR
1974-D001,Fed Cup WG ConR: NOR vs ISR,Clay,4,D,19740513,2,212323,,,Bente Kjolstad,,,NOR,,,,212338,,,Janine Strauss,,,ISR,,,,6-2 6-1,3,RR
1974-D002,Fed Cup WG SF: AUS vs GBR,Clay,4,D,19740513,1,200150,,,Evonne Cawley,R,,AUS,,,,200237,,,Virginia Wade,R,,GBR,,,,6-4 6-2,3,RR
1974-D002,Fed Cup WG SF: AUS vs GBR,Clay,4,D,19740513,2,200221,,,Dianne Balestrat,U,,AUS,,,,200243,,,Glynis Coles,U,,GBR,,,,6-3 2-6 6-2,3,RR
1974-D003,Fed Cup WG ConR: CAN vs DEN,Clay,4,D,19740513,1,201134,,,Andree Martin,U,,CAN,,,,201936,,,Anne Mette Sorensen,U,,DEN,,,,6-4 6-4,3,RR
1974-D003,Fed Cup WG ConR: CAN vs DEN,Clay,4,D,19740513,2,201128,,,Jane Ohara,U,,CAN,,,,200958,,,Helle Viragh,U,,DEN,,,,6-4 6-1,3,RR
1974-D004,Fed Cup WG ConR: NED vs IRL,Clay,4,D,19740513,1,212367,,,Geraldine Barniville,,,IRL,,,,200884,,,Marijke Schaar,U,,NED,,,,6-4 9-7,3,RR
1974-D004,Fed Cup WG ConR: NED vs IRL,Clay,4,D,19740513,2,200929,,,Elly Appel,U,,NED,,,,212368,,,Helen Lennon,,,IRL,,,,6-1 6-3,3,RR
1974-D006,Fed Cup WG R2: ITA vs ISR,Clay,4,D,19740513,1,200789,,,Lea Pericoli,U,,ITA,,,,200928,,,Paulina Peled,U,,ISR,,,,6-3 6-2,3,RR
1974-D006,Fed Cup WG R2: ITA vs ISR,Clay,4,D,19740513,2,200850,,,Monique Di Maso,U,,ITA,,,,212338,,,Janine Strauss,,,ISR,,,,6-0 6-1,3,RR
1974-D007,Fed Cup WG R1: POL vs LUX,Clay,4,D,19740513,1,203730,,,Barbara Kral,U,,POL,,,,212404,,,Josiane Graas,,,LUX,,,,6-0 6-1,3,RR
1974-D007,Fed Cup WG R1: POL vs LUX,Clay,4,D,19740513,2,212405,,,Elzbieta Slesicka,,,POL,,,,212325,,,Monique Krecke,,,LUX,,,,6-0 6-3,3,RR
1974-D008,Fed Cup WG R1: AUT vs PHI,Clay,4,D,19740513,1,203696,,,Maria Hollingsworth,U,,AUT,,,,212335,,,Marisa Sanchez,,,PHI,,,,6-4 6-3,3,RR
1974-D008,Fed Cup WG R1: AUT vs PHI,Clay,4,D,19740513,2,203732,,,Veronika Buche,U,,AUT,,,,212415,,,Cleopatra Lopez,,,PHI,,,,6-2 6-1,3,RR
1974-D009,Fed Cup WG ConR: JPN vs CHI,Clay,4,D,19740513,1,200251,,,Kazuko Sawamatsu,U,,JPN,,,,200873,,,Ana Maria Arias,U,,CHI,,,,6-4 6-1,3,RR
1974-D009,Fed Cup WG ConR: JPN vs CHI,Clay,4,D,19740513,2,200846,,,Michelle Rodriguez,U,,CHI,,,,200903,,,Hideko Goto,U,,JPN,,,,8-6 7-5,3,RR
1974-D010,Fed Cup WG R1: NOR vs CHI,Clay,4,D,19740513,1,212324,,,Ellen Grindvold,,,NOR,,,,200873,,,Ana Maria Arias,U,,CHI,,,,6-3 2-6 6-1,3,RR
1974-D010,Fed Cup WG R1: NOR vs CHI,Clay,4,D,19740513,2,200846,,,Michelle Rodriguez,U,,CHI,,,,212426,,,Kirsten Robsahm,,,NOR,,,,6-1 6-3,3,RR
1974-D011,Fed Cup WG ConR: NED vs CAN,Clay,4,D,19740513,1,200884,,,Marijke Schaar,U,,NED,,,,201134,,,Andree Martin,U,,CAN,,,,6-3 6-3,3,RR
1974-D011,Fed Cup WG ConR: NED vs CAN,Clay,4,D,19740513,2,200929,,,Elly Appel,U,,NED,,,,201128,,,Jane Ohara,U,,CAN,,,,1-6 6-0 6-3,3,RR
1974-D012,Fed Cup WG ConR: AUT vs LUX,Clay,4,D,19740513,1,203696,,,Maria Hollingsworth,U,,AUT,,,,212404,,,Josiane Graas,,,LUX,,,,6-2 6-1,3,RR
1974-D012,Fed Cup WG ConR: AUT vs LUX,Clay,4,D,19740513,2,203732,,,Veronika Buche,U,,AUT,,,,212325,,,Monique Krecke,,,LUX,,,,6-2 6-0,3,RR
1974-D013,Fed Cup WG R1: FRG vs CAN,Clay,4,D,19740513,1,200317,,,Helga Masthoff,U,,FRG,,,,201134,,,Andree Martin,U,,CAN,,,,6-3 6-2,3,RR
1974-D013,Fed Cup WG R1: FRG vs CAN,Clay,4,D,19740513,2,200877,,,Helga Hosl,U,,GER,,,,201128,,,Jane Ohara,U,,CAN,,,,6-0 6-1,3,RR
1974-D014,Fed Cup WG ConR: JPN vs NED,Clay,4,D,19740513,1,200251,,,Kazuko Sawamatsu,U,,JPN,,,,200884,,,Marijke Schaar,U,,NED,,,,6-4 3-6 6-1,3,RR
1974-D014,Fed Cup WG ConR: JPN vs NED,Clay,4,D,19740513,2,200903,,,Hideko Goto,U,,JPN,,,,200929,,,Elly Appel,U,,NED,,,,6-3 6-3,3,RR
1974-D015,Fed Cup WG ConR: JPN vs POL,Clay,4,D,19740513,1,200251,,,Kazuko Sawamatsu,U,,JPN,,,,203730,,,Barbara Kral,U,,POL,,,,6-0 6-3,3,RR
1974-D015,Fed Cup WG ConR: JPN vs POL,Clay,4,D,19740513,2,212405,,,Elzbieta Slesicka,,,POL,,,,200903,,,Hideko Goto,U,,JPN,,,,6-2 6-4,3,RR
1974-D016,Fed Cup WG F: AUS vs USA,Clay,4,D,19740513,1,200150,,,Evonne Cawley,R,,AUS,,,,200274,,,Julie Heldman,U,,USA,,,,6-1 7-5,3,RR
1974-D016,Fed Cup WG F: AUS vs USA,Clay,4,D,19740513,2,200932,,,Jeanne Evert,U,,USA,,,,200221,,,Dianne Balestrat,U,,AUS,,,,2-6 7-5 6-4,3,RR
