1977-D001,Fed Cup WG ConR: ISR vs LUX,Grass,4,D,19770613,1,212321,,,Hagit Zubary,,,ISR,,,,212617,,,Brigitte Lorang,,,LUX,,,,6-0 6-4,3,RR
1977-D001,Fed Cup WG ConR: ISR vs LUX,Grass,4,D,19770613,2,200928,,,Paulina Peled,U,,ISR,,,,212326,,,Flore Wagner,,,LUX,,,,6-1 6-1,3,RR
1977-D002,Fed Cup WG R2: NED vs ISR,Grass,4,D,19770613,1,200929,,,Elly Appel,U,,NED,,,,212321,,,Hagit Zubary,,,ISR,,,,6-1 6-1,3,RR
1977-D002,Fed Cup WG R2: NED vs ISR,Grass,4,D,19770613,2,200356,,,Betty Stove,U,,NED,,,,200928,,,Paulina Peled,U,,ISR,,,,6-1 6-1,3,RR
1977-D003,Fed Cup WG SF: GBR vs AUS,Grass,4,D,19770613,1,200221,,,Dianne Balestrat,U,,AUS,,,,200266,,,Sue Barker,R,,GBR,,,,6-3 6-4,3,RR
1977-D003,Fed Cup WG SF: GBR vs AUS,Grass,4,D,19770613,2,200176,,,Kerry Reid,R,,AUS,,,,200237,,,Virginia Wade,R,,GBR,,,,6-4 6-4,3,RR
1977-D004,Fed Cup WG SF: USA vs RSA,Grass,4,D,19770613,1,200190,,,Billie Jean King,R,,USA,,,,200352,,,Greer Stevens,U,,RSA,,,,6-2 6-0,3,RR
1977-D004,Fed Cup WG SF: USA vs RSA,Grass,4,D,19770613,2,200259,,,Chris Evert,R,,USA,,,,200948,,,Brigette Cuypers,U,,RSA,,,,6-1 6-1,3,RR
1977-D005,Fed Cup WG ConR: MEX vs ITA,Grass,4,D,19770613,1,202132,,,Manuela Zoni,U,,ITA,,,,212327,,,Alina Baraldi,,,MEX,,,,4-6 6-3 6-0,3,RR
1977-D005,Fed Cup WG ConR: MEX vs ITA,Grass,4,D,19770613,2,200755,,,Daniela Marzano,U,,ITA,,,,201933,,,Alejandra Vallejo,U,,MEX,,,,6-2 6-2,3,RR
1977-D006,Fed Cup WG PR: SUI vs ITA,Grass,4,D,19770613,1,201934,,,Anne Marie Ruegg,U,,SUI,,,,202132,,,Manuela Zoni,U,,ITA,,,,6-2 6-2,3,RR
1977-D006,Fed Cup WG PR: SUI vs ITA,Grass,4,D,19770613,2,200755,,,Daniela Marzano,U,,ITA,,,,200409,,,Petra Delhees Jauch,L,,SUI,,,,6-3 6-2,3,RR
1977-D007,Fed Cup WG R2: CAN vs FRG,Grass,4,D,19770613,1,200759,,,Katja Ebbinghaus,U,,FRG,,,,201777,,,Barbara Brankovska,U,,CAN,,,,6-3 6-0,3,RR
1977-D007,Fed Cup WG R2: CAN vs FRG,Grass,4,D,19770613,2,200317,,,Helga Masthoff,U,,FRG,,,,200394,,,Marjorie Blackwood,U,,CAN,,,,3-6 6-2 6-2,3,RR
1977-D008,Fed Cup WG QF: FRG vs AUS,Grass,4,D,19770613,1,200759,,,Katja Ebbinghaus,U,,FRG,,,,200221,,,Dianne Balestrat,U,,AUS,,,,4-6 6-0 6-4,3,RR
1977-D008,Fed Cup WG QF: FRG vs AUS,Grass,4,D,19770613,2,200176,,,Kerry Reid,R,,AUS,,,,200317,,,Helga Masthoff,U,,FRG,,,,6-3 6-4,3,RR
1977-D009,Fed Cup WG ConR: JPN vs KOR,Grass,4,D,19770613,1,200880,,,Kimiyo Yagahara,U,,JPN,,,,200241,,,Duk Hee Lee,U,,KOR,,,,6-2 7-5,3,RR
1977-D009,Fed Cup WG ConR: JPN vs KOR,Grass,4,D,19770613,2,212460,,,Nam Sook Kim,,,KOR,,,,200326,,,Naoko Sato,U,,JPN,,,,6-4 6-4,3,RR
1977-D010,Fed Cup WG R1: IRL vs CAN,Grass,4,D,19770613,1,201777,,,Barbara Brankovska,U,,CAN,,,,212367,,,Geraldine Barniville,,,IRL,,,,6-0 6-2,3,RR
1977-D010,Fed Cup WG R1: IRL vs CAN,Grass,4,D,19770613,2,200394,,,Marjorie Blackwood,U,,CAN,,,,212368,,,Helen Lennon,,,IRL,,,,6-1 6-0,3,RR
1977-D011,Fed Cup WG ConR: JPN vs POR,Grass,4,D,19770613,1,200880,,,Kimiyo Yagahara,U,,JPN,,,,212621,,,Graca Cardoso,,,POR,,,,6-0 6-2,3,RR
1977-D011,Fed Cup WG ConR: JPN vs POR,Grass,4,D,19770613,2,200326,,,Naoko Sato,U,,JPN,,,,212622,,,Conceicao Rio,,,POR,,,,6-3 6-0,3,RR
1977-D012,Fed Cup WG R1: RSA vs JPN,Grass,4,D,19770613,1,200352,,,Greer Stevens,U,,RSA,,,,200880,,,Kimiyo Yagahara,U,,JPN,,,,6-1 6-0,3,RR
1977-D012,Fed Cup WG R1: RSA vs JPN,Grass,4,D,19770613,2,200326,,,Naoko Sato,U,,JPN,,,,200948,,,Brigette Cuypers,U,,RSA,,,,6-4 8-10 6-4,3,RR
1977-D013,Fed Cup WG F: USA vs AUS,Grass,4,D,19770613,1,200190,,,Billie Jean King,R,,USA,,,,200221,,,Dianne Balestrat,U,,AUS,,,,6-1 2-6 6-2,3,RR
1977-D013,Fed Cup WG F: USA vs AUS,Grass,4,D,19770613,2,200259,,,Chris Evert,R,,USA,,,,200176,,,Kerry Reid,R,,AUS,,,,7-5 6-3,3,RR
1977-D014,Fed Cup WG ConR: NOR vs INA,Grass,4,D,19770613,1,203753,,,Elfia Nizarwan,U,,INA,,,,212323,,,Bente Kjolstad,,,NOR,,,,6-4 6-2,3,RR
1977-D014,Fed Cup WG ConR: NOR vs INA,Grass,4,D,19770613,2,212324,,,Ellen Grindvold,,,NOR,,,,203734,,,Yolanda Sumarno,U,,INA,,,,6-4 6-0,3,RR
1977-D015,Fed Cup WG R2: ARG vs SWE,Grass,4,D,19770613,1,200285,,,Mimi Wikstedt,U,,SWE,,,,200919,,,Elvira Weisenberger,U,,ARG,,,,6-4 6-4,3,RR
1977-D015,Fed Cup WG R2: ARG vs SWE,Grass,4,D,19770613,2,200813,,,Ingrid Bentzer,R,,SWE,,,,200803,,,Raquel Giscafre,U,,ARG,,,,6-0 6-4,3,RR
1977-D017,Fed Cup WG ConR: KOR vs IRL,Grass,4,D,19770613,1,212636,,,Kyeong Mi Choi,,,KOR,,,,212504,,,Louise Tuff,,,IRL,,,,6-1 6-2,3,RR
1977-D017,Fed Cup WG ConR: KOR vs IRL,Grass,4,D,19770613,2,200241,,,Duk Hee Lee,U,,KOR,,,,212368,,,Helen Lennon,,,IRL,,,,6-1 6-2,3,RR
1977-D018,Fed Cup WG ConR: URU vs DEN,Grass,4,D,19770613,1,200247,,,Dorte Ekner,U,,DEN,,,,212330,,,Carla Guarino De Galeazzi,,,URU,,,,6-3 6-1,3,RR
1977-D018,Fed Cup WG ConR: URU vs DEN,Grass,4,D,19770613,2,200787,,,Fiorella Bonicelli,U,,URU,,,,200958,,,Helle Viragh,U,,DEN,,,,6-1 4-6 6-0,3,RR
1977-D019,Fed Cup WG R2: BRA vs AUS,Grass,4,D,19770613,1,200221,,,Dianne Balestrat,U,,AUS,,,,200962,,,Patricia Medrado,U,,BRA,,,,10-8 6-4,3,RR
1977-D019,Fed Cup WG R2: BRA vs AUS,Grass,4,D,19770613,2,200176,,,Kerry Reid,R,,AUS,,,,200848,,,Maria Bueno,R,,BRA,,,,6-1 6-2,3,RR
1977-D020,Fed Cup WG ConR: ISR vs JPN,Grass,4,D,19770613,1,200880,,,Kimiyo Yagahara,U,,JPN,,,,212321,,,Hagit Zubary,,,ISR,,,,6-2 2-6 6-2,3,RR
1977-D020,Fed Cup WG ConR: ISR vs JPN,Grass,4,D,19770613,2,200326,,,Naoko Sato,U,,JPN,,,,200928,,,Paulina Peled,U,,ISR,,,,6-1 9-7,3,RR
1977-D021,Fed Cup WG R1: ESP vs FRG,Grass,4,D,19770613,1,200759,,,Katja Ebbinghaus,U,,FRG,,,,200923,,,Maria Victoria Baldovinos Cibeira,U,,ESP,,,,6-3 6-0,3,RR
1977-D021,Fed Cup WG R1: ESP vs FRG,Grass,4,D,19770613,2,200317,,,Helga Masthoff,U,,FRG,,,,200907,,,Carmen Perea Alcala,U,,ESP,,,,6-1 6-8 6-4,3,RR
1977-D022,Fed Cup WG QF: RSA vs NED,Grass,4,D,19770613,1,200352,,,Greer Stevens,U,,RSA,,,,200929,,,Elly Appel,U,,NED,,,,6-0 6-1,3,RR
1977-D022,Fed Cup WG QF: RSA vs NED,Grass,4,D,19770613,2,200356,,,Betty Stove,U,,NED,,,,200948,,,Brigette Cuypers,U,,RSA,,,,6-2 6-1,3,RR
1977-D023,Fed Cup WG R2: USA vs SUI,Grass,4,D,19770613,1,200259,,,Chris Evert,R,,USA,,,,201934,,,Anne Marie Ruegg,U,,SUI,,,,6-3 6-0,3,RR
1977-D023,Fed Cup WG R2: USA vs SUI,Grass,4,D,19770613,2,200190,,,Billie Jean King,R,,USA,,,,200359,,,Christiane Jolissaint,U,,SUI,,,,6-0 6-3,3,RR
1977-D024,Fed Cup WG R1: NED vs URU,Grass,4,D,19770613,1,200929,,,Elly Appel,U,,NED,,,,212330,,,Carla Guarino De Galeazzi,,,URU,,,,6-0 6-1,3,RR
1977-D024,Fed Cup WG R1: NED vs URU,Grass,4,D,19770613,2,200356,,,Betty Stove,U,,NED,,,,200787,,,Fiorella Bonicelli,U,,URU,,,,6-3 6-2,3,RR
1977-D025,Fed Cup WG R1: SUI vs NOR,Grass,4,D,19770613,1,201934,,,Anne Marie Ruegg,U,,SUI,,,,212426,,,Kirsten Robsahm,,,NOR,,,,6-4 8-6,3,RR
1977-D025,Fed Cup WG R1: SUI vs NOR,Grass,4,D,19770613,2,200409,,,Petra Delhees Jauch,L,,SUI,,,,212324,,,Ellen Grindvold,,,NOR,,,,6-4 6-2,3,RR
1977-D026,Fed Cup WG ConR: NOR vs URU,Grass,4,D,19770613,1,212426,,,Kirsten Robsahm,,,NOR,,,,212330,,,Carla Guarino De Galeazzi,,,URU,,,,6-0 6-0,3,RR
1977-D026,Fed Cup WG ConR: NOR vs URU,Grass,4,D,19770613,2,200787,,,Fiorella Bonicelli,U,,URU,,,,212324,,,Ellen Grindvold,,,NOR,,,,6-1 6-3,3,RR
1977-D027,Fed Cup WG R2: RSA vs NZL,Grass,4,D,19770613,1,200352,,,Greer Stevens,U,,RSA,,,,200760,,,Pauline Elliott,U,,NZL,,,,6-2 6-1,3,RR
1977-D027,Fed Cup WG R2: RSA vs NZL,Grass,4,D,19770613,2,200948,,,Brigette Cuypers,U,,RSA,,,,200335,,,Judy Chaloner,U,,NZL,,,,6-2 6-2,3,RR
1977-D028,Fed Cup WG ConR: SUI vs NZL,Grass,4,D,19770613,1,201934,,,Anne Marie Ruegg,U,,SUI,,,,200342,,,Chris Newton,U,,NZL,,,,6-3 6-3,3,RR
1977-D028,Fed Cup WG ConR: SUI vs NZL,Grass,4,D,19770613,2,200335,,,Judy Chaloner,U,,NZL,,,,201935,,,Monica Simmen,U,,SUI,,,,7-9 7-5 6-3,3,RR
1977-D029,Fed Cup WG ConR: CAN vs BRA,Grass,4,D,19770613,1,201907,,,Lisette Senn,U,,CAN,,,,203723,,,Vera Lucia Giugni,U,,BRA,,,,10-8 6-3,3,RR
1977-D029,Fed Cup WG ConR: CAN vs BRA,Grass,4,D,19770613,2,200394,,,Marjorie Blackwood,U,,CAN,,,,200962,,,Patricia Medrado,U,,BRA,,,,6-3 4-6 6-1,3,RR
1977-D030,Fed Cup WG ConR: ARG vs CHI,Grass,4,D,19770613,1,212650,,,Leyla Musalem,,,CHI,,,,200953,,,Viviana Segal,U,,ARG,,,,6-4 7-5,3,RR
1977-D030,Fed Cup WG ConR: ARG vs CHI,Grass,4,D,19770613,2,200803,,,Raquel Giscafre,U,,ARG,,,,200949,,,Silvana Urroz,U,,CHI,,,,6-3 4-6 6-3,3,RR
1977-D031,Fed Cup WG ConR: CAN vs JPN,Grass,4,D,19770613,1,200880,,,Kimiyo Yagahara,U,,JPN,,,,201907,,,Lisette Senn,U,,CAN,,,,6-4 6-4,3,RR
1977-D031,Fed Cup WG ConR: CAN vs JPN,Grass,4,D,19770613,2,200394,,,Marjorie Blackwood,U,,CAN,,,,200326,,,Naoko Sato,U,,JPN,,,,6-2 7-5,3,RR
1977-D032,Fed Cup WG ConR: URU vs TPE,Grass,4,D,19770613,1,212330,,,Carla Guarino De Galeazzi,,,URU,,,,212653,,,Hsiu Lee,,,TPE,,,,6-0 6-2,3,RR
1977-D032,Fed Cup WG ConR: URU vs TPE,Grass,4,D,19770613,2,200787,,,Fiorella Bonicelli,U,,URU,,,,212654,,,Liu Shang Ku,,,TPE,,,,6-0 6-0,3,RR
1977-D033,Fed Cup WG ConR: DEN vs BEL,Grass,4,D,19770613,1,200247,,,Dorte Ekner,U,,DEN,,,,200252,,,Monique Van Haver,U,,BEL,,,,6-4 8-6,3,RR
1977-D033,Fed Cup WG ConR: DEN vs BEL,Grass,4,D,19770613,2,200958,,,Helle Viragh,U,,DEN,,,,200254,,,Michele Gurdal,U,,BEL,,,,6-4 6-3,3,RR
1977-D034,Fed Cup WG R1: MEX vs KOR,Grass,4,D,19770613,1,212636,,,Kyeong Mi Choi,,,KOR,,,,212327,,,Alina Baraldi,,,MEX,,,,7-5 6-1,3,RR
1977-D034,Fed Cup WG R1: MEX vs KOR,Grass,4,D,19770613,2,200241,,,Duk Hee Lee,U,,KOR,,,,201933,,,Alejandra Vallejo,U,,MEX,,,,6-3 6-3,3,RR
