1975-D002,Fed Cup WG ConR: JPN vs AUT,Clay,4,D,19750505,1,200251,,,Kazuko Sawamatsu,U,,JPN,,,,200890,,,Sonja Pachta,U,,AUT,,,,6-1 6-0,3,RR
1975-D002,Fed Cup WG ConR: JPN vs AUT,Clay,4,D,19750505,2,200261,,,Toshiko Sade,U,,JPN,,,,203732,,,Veronika Buche,U,,AUT,,,,6-3 6-2,3,RR
1975-D003,Fed Cup WG R2: ITA vs ROU,Clay,4,D,19750505,1,201249,,,Rosalba Vido,U,,ITA,,,,200905,,,Mariana Simionescu,R,,ROU,,,,6-2 4-6 6-4,3,RR
1975-D003,Fed Cup WG R2: ITA vs ROU,Clay,4,D,19750505,2,200755,,,Daniela Marzano,U,,ITA,,,,200935,,,Florenta Mihai,U,,ROU,,,,6-2 6-1,3,RR
1975-D004,Fed Cup WG ConR: JPN vs BEL,Clay,4,D,19750505,1,200251,,,Kazuko Sawamatsu,U,,JPN,,,,200254,,,Michele Gurdal,U,,BEL,,,,6-1 6-4,3,RR
1975-D004,Fed Cup WG ConR: JPN vs BEL,Clay,4,D,19750505,2,200261,,,Toshiko Sade,U,,JPN,,,,200252,,,Monique Van Haver,U,,BEL,,,,7-5 RET,5,RR
1975-D006,Fed Cup WG R1: GBR vs AUT,Clay,4,D,19750505,1,200237,,,Virginia Wade,R,,GBR,,,,203732,,,Veronika Buche,U,,AUT,,,,6-1 6-2,3,RR
1975-D006,Fed Cup WG R1: GBR vs AUT,Clay,4,D,19750505,2,200266,,,Sue Barker,R,,GBR,,,,212371,,,Sabine Bernegger,,,AUT,,,,6-3 6-2,3,RR
1975-D007,Fed Cup WG QF: FRA vs GBR,Clay,4,D,19750505,1,200237,,,Virginia Wade,R,,GBR,,,,200152,,,Gail Benedetti,R,,FRA,,,,6-3 6-3,3,RR
1975-D007,Fed Cup WG QF: FRA vs GBR,Clay,4,D,19750505,2,200238,,,Nathalie Fuchs,U,,FRA,,,,200266,,,Sue Barker,R,,GBR,,,,6-1 1-6 6-4,3,RR
1975-D008,Fed Cup WG R2: BEL vs AUS,Clay,4,D,19750505,1,200150,,,Evonne Cawley,R,,AUS,,,,200254,,,Michele Gurdal,U,,BEL,,,,6-0 6-2,3,RR
1975-D008,Fed Cup WG R2: BEL vs AUS,Clay,4,D,19750505,2,200184,,,Helen Cawley,U,,AUS,,,,200252,,,Monique Van Haver,U,,BEL,,,,6-1 6-0,3,RR
1975-D009,Fed Cup WG R1: TCH vs IRL,Clay,4,D,19750505,1,200293,,,Martina Navratilova,L,173,USA,,,,212367,,,Geraldine Barniville,,,IRL,,,,6-1 6-0,3,RR
1975-D009,Fed Cup WG R1: TCH vs IRL,Clay,4,D,19750505,2,200320,,,Renata Tomanova,U,,GER,,,,212368,,,Helen Lennon,,,IRL,,,,6-2 6-2,3,RR
1975-D011,Fed Cup WG R1: LUX vs ROU,Clay,4,D,19750505,1,200905,,,Mariana Simionescu,R,,ROU,,,,212326,,,Flore Wagner,,,LUX,,,,6-3 6-4,3,RR
